,Bacillus subtilis,Listeria monocytogenes,Enterococcus faecalis,Cupriavidus metallidurans,Bradyrhizobium sp. BTAi1,Lactobacillus fermentum,Bradyrhizobium sp. SK17,Pantoea sp. PSNIH1,Bradyrhizobium sp. S23321,Gordonia phage Phinally,Ralstonia pickettii,Human mastadenovirus C,Bradyrhizobium japonicum,Saccharomyces cerevisiae,Bradyrhizobium diazoefficiens,Streptococcus oralis,Brevundimonas sp. DS20,Carnobacterium sp. 17-4,Pseudomonas fluorescens,Carnobacterium inhibens,Methylobacterium radiotolerans,Streptococcus mitis,Bradyrhizobium sp.,Bradyrhizobium sp. CCGE-LA001,Acinetobacter schindleri,Diaphorobacter polyhydroxybutyrativorans,Methylobacterium sp. C1,Chroococcidiopsis thermalis,Lactobacillus reuteri,Gordonia terrae,Gordonia bronchialis,Salmonella enterica,Enterococcus faecium,Acidovorax ebreus,Chryseobacterium taklimakanense,Pantoea sp. PSNIH2,Leuconostoc mesenteroides,Enterobacteria phage phiX174 sensu lato,Klebsiella quasipneumoniae,Veillonella parvula,Staphylococcus aureus,Lactobacillus amylovorus,Propionibacterium virus Pirate,Brevundimonas sp. GW460-12-10-14-LB2,Methylobacterium populi,Bacillus megaterium,Ralstonia insidiosa,Cutibacterium acnes,Plautia stali symbiont,Lactobacillus delbrueckii
10,0.008669328345957213,0.009364312478039937,0.004705803705077763,0.005720396927470731,0.0014660471470541085,0.0035229270204891693,0.0049445690255371195,0.0016266501169199753,0.002525546832714792,0.0034317806653987775,0.006044535689341014,0.0001531088095312061,0.005719974547396811,0.001347778667774893,0.0016623637913227795,0.0006336059585513094,0.0009293336042670425,0.006463636487217371,0.002210012171692816,0.0013036194243612657,0.005570579763510891,0.0007510936877455303,0.0020821378835164557,0.0014317841814682456,0.0012045241079284767,0.0009716690090983297,0.0008537789713478312,0.0017130995829676132,0.0006058939969322432,0.0023490551319601365,0.0026546015933935135,0.0005210231965811089,0.0009731900262079169,0.001168297438144413,0.0010819919616580436,0.0010531161003425667,0.0021070794126656902,0.0011568935676597948,0.001278235030458355,0.004163011607427774,0.0007962943882143392,0.0029944946879320615,0.00010147918077884923,0.00192710599089422,0.0008386677010848371,0.0024876010611853626,0.0011113146063491891,0.002384996198983177,0.002649596625887054,0.002165238508528712
11,0.009742295269072637,0.004160880006552731,0.004644279992705362,0.0020965587113326695,0.0075686554071577065,0.0025185043095361515,0.002074001805233651,0.002625396009125858,0.001111560545480411,0.0003200870474196974,0.0009555304714168164,0.005508011997944622,0.0011339146635340979,0.003555758124678629,0.0010115959452531849,0.00617614131380663,0.001366029464050254,0.0036625574611339313,0.002307899443994047,0.000493278247609422,0.004325712465071962,0.0005627727234410503,0.0013284536701320508,0.0011135391024446758,0.0024500043246521294,0.0016287253296124126,0.0015095148305050697,0.0024752169537088664,0.0031213419598970565,0.000913200383525283,0.002337560474362537,0.0014831214658927818,0.0031900770767984096,0.0011141565457865549,0.002264994118531499,0.003528225118997715,0.0017486663066446726,0.003916213929384045,0.0030027798066862596,0.0006834640009384179,0.0013275993674394292,0.0018410488986352169,6.96369532901175e-05,0.0019054651813864211,0.0004914563166769296,0.00018766774166534018,0.0024264310377474945,0.002320137443544724,0.0015403706677188857,0.004848883439932079
12,0.006127960545851542,0.005834118950969894,0.005516869572492688,0.003257455898984996,0.005434350196725179,0.0031115397175689842,0.005920888306041527,0.004541462747699161,0.0022650998169297777,0.004030811293355712,0.002062112217733247,0.0010371684122332313,0.0021942241606598667,0.0034801957624037974,0.0012312117026189973,0.0018740204516703995,0.0014184930439394333,0.0032077387709603597,0.0009138453756333001,0.003336174451774746,0.0036043024771350725,0.0019622083226584182,0.000356015793355395,0.000530665665198027,0.0021394173757652147,0.0023817423781833814,0.0017520117524902803,0.0005024740643248819,0.0002873347582561425,0.0018122305730792613,0.0013506282783368976,0.0017396851165438765,0.0027971003867112527,0.0012127233196843454,0.0016269249046781265,0.002823915545285247,0.0015957740710591639,0.0003991527694499628,0.0025813961870309963,0.0014341745043461858,0.0024548087586852793,0.0010534766788400007,0.0027804129910913035,0.003610981368043908,0.0004650345157267845,0.0020271135371447147,0.002042447428278967,0.0018885095576794259,0.0005844428497438619,0.001221467761072643
13,0.0024965478326731826,0.009193732640093138,0.0026698252113456925,0.009853869113774113,0.0029393261805463118,0.0033959514604820105,0.002596518850761814,0.005668794275641031,0.0012167968074590747,0.005380782781562683,0.0010356701385508336,0.0013933627969866913,0.0015177873246097475,0.001295655073630542,0.0020170787165091344,0.0013279510376247932,0.0011515661788144812,0.0009117140191421052,0.0014378228719598434,0.003213978711916371,0.0014064576936152489,0.001004382466837832,0.002620571457637522,0.004405517708440214,0.0026104672602215015,0.0007423742538563925,0.0012583546531679901,0.001581077569140453,0.00035843540453670366,0.0035370231077543725,0.0035545382406835815,0.003014875987833304,0.0005923133351745087,0.003370106865873744,0.0022245760060235634,0.0020135948743227306,0.001625677134935602,0.002908524214046055,0.0019791855922289053,0.0037332262879505073,0.004025908675696341,0.0006995627674777744,0.0010604531437597643,0.002534244619697215,0.0005994194967438722,0.0010125927339743816,0.0008828796998722941,0.0024402684219662525,0.0019957861129557605,0.0007969067451958899
14,0.0035940711139470323,0.0028718298741005877,0.004956570707026259,0.006530893067036055,0.007727255056781621,0.0014137795256167188,0.005258912003272605,0.002234769340226682,0.0018652477225782247,0.0030973825293993257,0.0009087771161478715,0.005806448828483137,0.0018502634214659977,0.0023833384322946337,0.001122120381029745,0.0027481022720619195,0.0009486525037335289,0.0030207755249655487,0.0033827046320656176,0.0006964262503796328,0.0008032145799099378,0.0022085125556413868,0.000829228813184142,0.0006673939264757098,0.002834800431159338,0.0030287804369985597,0.0007975515944341486,0.001671530829611511,0.00041675598253356145,0.0012664097849327143,0.002748530242628113,0.0006897075493486934,0.0009524768149227374,0.003598225469853284,0.0014718087523633802,0.0005016751801545729,0.0029061065181226293,0.0009217735930956903,0.0015111388677615822,0.0003559964835215383,0.0025399325780729627,0.0009820515374684166,0.0012384455903945621,0.002273251380046069,0.0013284344597398916,0.001057614836871339,0.000910388355958343,0.0012684875514047816,0.001100915324968422,0.004353739030597296
15,0.004532381703947439,0.003119720056186735,0.0051541061748226775,0.003081217287606474,0.004643508318990698,0.0035114368209504913,0.0016795406627792362,0.0043534538651039244,0.0009129846370205455,0.002097028061153944,0.0008767878557923124,0.0021368454802137035,0.0035325136587581706,0.003019220210535697,0.004315324659617261,0.0008616122223533921,0.0018995954533797808,0.0026330342691518174,0.002698604892742364,0.0031097463786430696,0.0009556289486640304,0.0036448445741620143,0.0015419313538338948,0.0008616143462830542,0.0030159852983782432,0.0005604798168118293,0.0011656199014064641,0.0013946143516005288,0.00014690039303321144,0.0006424821153691965,0.0016955098686424349,0.0017281930236179785,0.0063848024936373786,0.0017360370264847228,0.001664481181264843,0.0020391359744048087,0.0014733412469458197,0.0011879009726844028,0.00280880880879954,0.0009827693734062665,0.0017924835980892915,0.0016821565674752566,0.001265490277354947,0.0016027291951436911,0.0007108498457100382,0.0009462171092494911,0.0009139869663271688,0.0026424131757783417,0.0012882295641246807,0.0016332050821751911
16,0.010882349727225243,0.0020580471963165003,0.006860559174745154,0.006393776565970707,0.004433394955792208,0.0031948196325107246,0.006927282536671023,0.005370063139264926,0.0033006642040766497,0.0017005878546738286,0.0010487849305979618,0.003151036654943569,0.0033367038766535504,0.0006448611137621094,0.001269166725017506,0.0005414650399685281,0.0012691952796960253,0.0005403814767958048,0.0016147118613156926,0.0044543134333777075,0.0015174297108523833,0.0011542606474776085,0.001726034108311032,0.0011926488615042236,0.0013480070791071345,0.0016892726851929559,0.0013261938694516396,0.0014904436030250484,0.0007101430412315396,0.002550469580631944,0.0011827919022928165,0.0020522127855569796,0.0028666333857192824,0.0009426463635281125,0.001854650230272726,0.001088914028542475,0.0016584652312662772,0.00148454013420872,0.0010075984881011682,0.0009109656151518733,0.0013771320800689969,0.0009458568346857124,0.002499889041982989,0.002122087230206054,0.001094167429405958,0.0019321018218767152,0.000754795669826121,0.003029554981979628,0.002521515928564969,0.0013698064197058448
17,0.01243576115052544,0.0021560164417014443,0.0036188865443605917,0.007326418387812367,0.002750079451849256,0.0012928745060283246,0.0017892677408928828,0.0015435689801636767,0.0038330430286236347,0.003102804242905734,0.0027637813319999318,0.0056668847342889435,0.0020141407928530282,0.001353650553944096,0.0015459859600282606,0.0006215037482982601,0.002589383491202476,0.0011675869246059287,0.0025720447617014032,0.0012606590625902226,0.0012393461823715366,0.00028144311807936685,0.0005124035607392033,0.0033487199400447157,0.0012519336407335537,0.0034773340560972513,0.0006309536829369284,0.0021191724960957247,0.0034176366305926796,0.0026692174968556137,0.0020527522599683118,0.002571062754155891,0.005633746067401147,0.00213474526734288,0.0013757853838037115,0.0011871601431914774,0.0009239569301851746,0.003134080295413264,0.0011878745358259255,0.002023489885329393,0.0023350663950805956,0.0005764403610120889,0.0032265380828823804,0.0016246377073340901,0.00039609241038324184,0.001044904195938611,0.001416668003841674,0.002175354705196421,0.002927054240082297,0.000631742047906905
18,0.003927228429543362,0.005908802661237956,0.006461850163603564,0.0027385997883139987,0.004504972919895812,0.003892996353327171,0.000926126327762998,0.004580099095581659,0.004661711223871167,0.0006712229065168422,0.002791328012821679,0.0017382202620563596,0.0010047651606653152,0.0013120359240202805,0.004817555955041903,0.0032511976329439854,0.00020228566299830574,0.0003726970634411551,0.0009464281429878244,0.00037161954388637773,0.0017614778251313994,0.0007848166525712055,0.004782831610074347,0.0008382533739600528,0.003149528633986274,0.001431298474307348,0.0005230019958815605,0.003088943049099637,0.0007338826725393797,0.0011706159166657891,0.0017279959172492546,0.0013315634386271093,0.004594582541520711,0.0012119437697586757,0.0005778983639834082,0.004632399727470694,0.0009714440345432146,0.001992730368832056,0.003324852649356505,0.005231988587858238,0.0015722731927883104,0.0017281299710831851,0.004623972112780169,0.0010260669034523383,0.0008221810417712413,0.0006512280908346487,0.0055284566609356545,0.0017775049069532884,0.0012114082533014406,0.0027891854225450255
19,0.0038034438154679433,0.002917857678693503,0.005109809278800209,0.002176655480951379,0.0025213433630062376,0.004682050476514035,0.0036213571135165295,0.0008608863643113467,0.002693936490679903,0.00029064340664295476,0.004796882377191555,0.001932216411373307,0.00880490852725314,0.0022870907418045894,0.0008537710786687153,0.0017958375159241493,0.0012423127689891774,0.0020117686118870833,0.0017025149040862993,0.003035810695473995,0.0006378208531658892,0.0018428684779278656,0.0005994275576788357,0.0014474095721656993,0.0012899362066315686,0.004022200200015152,0.005079157949816207,0.001504525863322556,0.00032318677563167265,0.0008327494272015252,0.003211278380450264,0.0007514795785477754,0.0012862771218284219,0.0015618574120093071,0.0019828780431800476,0.0009146539480888134,0.000820331108689749,0.0026323070832803045,0.0025382037190822293,0.0016141130293525923,0.0016240478628549346,0.00460365215498649,0.004125141106750737,0.0013234492643455049,0.0002780603517925495,0.0023672344760062207,0.0013262846834692383,0.0026136039112707654,0.0019925139471131128,0.000584597439015739
20,0.009994949891872395,0.004078466803162136,0.001973592739767496,0.005510003175244581,0.0012445367065683603,0.004169448251083339,0.002786500393199598,0.0021970666042202673,0.0012650714703184907,0.0032946100625775585,0.004524481467393626,0.0024789086386864485,0.0009262910290164623,0.0017002847085360831,0.0008874105388979186,0.0018668919662131636,0.0010340304002741556,0.0009339404968457929,0.0030817284805462067,0.001717878409646265,0.00034021069599983277,0.0019525238356143614,0.0006335530483489113,0.0038675577474591833,0.002842012187687078,0.0021629381577229424,0.0007498019197083164,0.0006923909724107286,0.004472464275815482,0.005755319942287058,0.0014349903462160046,0.0026596019261717614,0.002989377110167391,0.0008162523137104052,0.0005743643586337898,0.003414014187099574,0.004390404492813053,0.0004558026380139979,0.0018282031532262024,0.0015066434124217064,0.0006367150988419148,0.002038282882733232,0.0003831739070985855,0.0013912633227986064,0.0007117500126622907,0.0017948936696288546,0.0019395292871032814,0.0013103253941849115,0.0017030644717209022,0.0012505052697888632
21,0.011642908976403474,0.005455347120476685,0.002433770489280384,0.0034329674051122574,0.0035880683556382526,0.006508082504058188,0.008352440409998874,0.006407932545545325,0.004721690400799737,0.009834430745084007,0.0036940296054348122,0.00043805397179601827,0.0008781700347622282,0.0013473792131376366,0.006567494557906742,0.002372600667389623,0.0005196983967328732,0.002864641255106248,0.002015387162886071,0.0007392906435186851,0.0014211428552318457,0.0016081994553575744,0.0014598871844288077,0.002380837715502345,0.005536647820928168,0.0025701891575562385,0.0008639912544536282,0.0013661490578547554,0.00272183553102564,0.004574087653800363,0.0009268345937428606,0.00256524359657563,0.0015116848892077575,0.0028389086125650063,0.0022707301366649427,0.002353203754946265,0.001464483082900201,0.001188168458526317,0.0010397700368349051,0.0006738336741205887,0.0009759462042617925,0.0009835536909602034,0.0028468850117078647,0.0024006827953954673,0.0011396465627508071,0.001832345587310952,0.0029323270981456645,0.00475018961702392,0.0011038215077040876,0.0016900643910076317
22,0.008730044532747023,0.0035299663624845505,0.0041102330745321,0.008195809062002823,0.005386353254943271,0.004893435389013332,0.002011158925330246,0.002653020128946383,0.0027646138871322934,0.004727313907536503,0.0032489683094814002,0.003471797056085245,0.0009505023095540734,0.002961550949051968,0.0017043908488715812,0.0033226611344181365,0.004307771935965144,0.0030872400348787377,0.005652985461269813,0.0039065219716895245,0.002027241530589087,0.004184171595767441,0.00416679542144284,0.0017818202780555893,0.0015050737140915812,0.0012042331922399805,0.0022279629779422914,0.0025657381040826888,0.0014183349742902629,0.0009116346088646682,0.003825696108435743,0.00116303486813919,0.00046184632202697455,0.0018524696026964444,0.0024336291122381655,0.0031978260791434786,0.0013124416832531456,0.0035991317458241535,0.0017580774923513609,0.0014181276534371147,0.001465092902327911,0.0034740663082285595,0.00031183092419769865,0.0027299176277039033,0.005272403678172293,0.0008987189416411925,0.0005961344368973457,0.0007652004433964518,0.000787367494231769,0.003928074023482974
23,0.009263738237919024,0.0026561219363785823,0.0033144760519204577,0.005841892332288418,0.007418292386924796,0.004256771947715346,0.003815960194257004,0.006785974204195555,0.002043036058809999,0.0005982774465864509,0.0017014984525594676,0.0016220301674652851,0.0015992434644586805,0.0021347243691412694,0.0010211603346891752,0.0032492548277876683,0.0055387872254736336,0.0020716655218828736,0.0011924251660105306,0.0034056424808271363,0.001025735669894376,0.0020852065454796086,0.004999854853881342,0.0010905423073928227,0.002077718790067364,0.0005484338183670645,0.004266932846240564,0.0012218020010081533,0.0019949315358238975,0.0007742865550408182,0.0014905781523720445,0.0018202696248464487,0.0007546095145367044,0.0026630833453652625,0.001952619152149845,0.001393916855673302,0.0019569522093671105,0.0036233456929461597,0.0017847085752401616,0.0021823121936500613,0.0011448721567629025,0.002564705493733633,0.0019828781509762462,0.0018469594353770508,0.0013789965303985239,0.0005819549392452312,0.0017666386212944122,0.0007985916423904921,0.0021393019324657874,0.001139823416208574
24,0.012399938115475252,0.007616010450581105,0.0060815766557284785,0.00617971435849203,0.008211776905656557,0.0015410526608693046,0.000891353165661123,0.003204935751923102,0.0018775023251392984,0.003679150318286247,0.007963980779537508,0.0022474162969458767,0.0014939891489491861,0.003233335470195961,0.001013384983517178,0.0013382311635681404,0.0043630532765538,0.001878681049562001,0.002411323390445056,0.002348373159102084,0.0013610435620821828,0.0018503724598062505,0.0006601121230313631,0.0015521571674359269,0.0026674932889184095,0.00010417696181042456,0.003650344357599778,0.0026949866245652818,0.0026933208648469696,0.0017034524441914543,0.001851261259056628,0.0012130008139561916,0.0005728200125749778,0.0021461192594615644,0.0011312512630259233,0.0013122582923097898,0.001290024872006115,0.0041772369833568196,0.0015640080514915827,0.0018874812578124033,0.0013718277393655993,0.0021143573572639566,0.0008556204700915986,0.0003117198088305044,0.0007859978000622799,0.0017699629671771694,0.001383038878758624,0.0013675683683087615,0.0011140759601287174,0.0023763106744215104
25,0.004389441841055571,0.003795848204157042,0.006073737297767652,0.0034529956393017,0.006898448543729521,0.0033854401580001208,0.001273717767065243,0.004019636833212849,0.007164466590814442,0.0004308679057296202,0.002700595801463367,0.0024220688413556955,0.004137983940871033,0.0026508646647520544,0.0009017677082979916,0.0032948303611407765,0.0030913800331374237,0.0031849269607633875,0.0010987663355793798,0.0019217739492126643,0.0012630325004979702,0.0005930764730285949,0.0008574478858529952,0.0014761326165656137,0.002526028518298619,0.0017031379926820307,0.0014424363117825235,0.001964796131074719,0.0007553100732198299,0.00264321436719598,0.0015859586691204619,0.001084229943693451,0.001957095682365671,0.0009712413478627777,0.001656432133473263,0.0012279339102343656,0.0052756050248023685,0.0026150286051060765,0.0011587961621901076,0.0007364811509495683,0.0020919277930447474,0.0007592251131715974,0.0018434873998680284,0.0009610928563259004,0.0011565296800795926,0.0035036639936197266,0.0028762149255232494,0.0015891467675532938,0.001479239948937702,0.0011359627386918155
